,threshold,accuracy
18,1.6338205607582708,0.9415584415584416
19,1.6381444282500779,0.935064935064935
17,1.4665924898722438,0.935064935064935
12,1.2630176342081856,0.9285714285714286
20,1.6382047487292704,0.9285714285714286
16,1.4481028665506845,0.9285714285714286
14,1.3186287917352508,0.9285714285714286
8,1.0390227840893838,0.9285714285714286
15,1.3586334947153098,0.922077922077922
13,1.284213288745903,0.922077922077922
11,1.2260419741806536,0.922077922077922
9,1.0617884276731482,0.922077922077922
7,0.9652764104548975,0.922077922077922
21,1.6382692096565348,0.922077922077922
22,1.6569357187359035,0.9155844155844156
10,1.135347345265095,0.9155844155844156
6,0.927573239287288,0.9155844155844156
4,0.8904500021868131,0.9155844155844156
23,1.6573775506713067,0.9090909090909091
5,0.8937562267880345,0.9090909090909091
3,0.8899271858279415,0.9090909090909091
24,1.657589454554435,0.9025974025974026
0,0.8552694510193993,0.9025974025974026
2,0.8898601018670756,0.9025974025974026
1,0.8746165357478095,0.8961038961038961
25,1.6581260602111834,0.8961038961038961
26,1.6893796370848768,0.8896103896103896
27,1.6894812085500788,0.8831168831168831
28,1.6895319939419247,0.8766233766233766
29,1.6897026867708174,0.8701298701298701
30,1.6897718251868294,0.8636363636363636
31,1.6899792531191344,0.8571428571428571
32,1.7088392343872905,0.8506493506493507
33,1.7343487334620895,0.8441558441558441
34,1.773743449896868,0.8376623376623377
35,1.7738370353297062,0.8311688311688312
36,1.7739263594506238,0.8246753246753247
37,1.7740129135926939,0.8181818181818182
38,1.784517690185252,0.8116883116883117
39,1.7845270648195886,0.8051948051948052
40,1.8032933547680374,0.7987012987012987
41,1.8036054886901547,0.7922077922077922
43,1.822382611596649,0.7922077922077922
42,1.8036082670532398,0.7857142857142857
44,1.8311613653413314,0.7857142857142857
45,1.840835075297147,0.7792207792207793
46,1.840871982739232,0.7727272727272727
47,1.8419936096311897,0.7662337662337663
48,1.8420065017807112,0.7597402597402597
49,1.843002191497111,0.7532467532467533
50,1.8431683947512723,0.7467532467532467
52,1.8614288024011976,0.7467532467532467
51,1.843255936417769,0.7402597402597403
53,1.8681092308690739,0.7402597402597403
54,1.8683101654774579,0.7337662337662337
55,1.868912439365451,0.7272727272727273
56,1.8842649575029529,0.7207792207792207
57,1.8863048348162768,0.7142857142857143
58,1.8874563760518008,0.7077922077922078
59,1.8875391436337126,0.7012987012987013
60,1.8988504540827094,0.6948051948051948
61,1.9003957544513788,0.6883116883116883
62,1.902517037138211,0.6818181818181818
