,threshold,accuracy
17,1.2428755779778726,0.9617834394904459
15,1.1948212053432177,0.9617834394904459
18,1.583309030272545,0.9554140127388535
14,1.1467180617393684,0.9554140127388535
16,1.1956087364536443,0.9554140127388535
13,1.1466214876715064,0.9490445859872612
19,1.5833209543060807,0.9490445859872612
24,1.6275341135180295,0.9426751592356688
12,1.0277127751803095,0.9426751592356688
22,1.6036577622686987,0.9426751592356688
20,1.583356726406688,0.9426751592356688
25,1.632927560556647,0.9363057324840764
21,1.5840803130997427,0.9363057324840764
11,0.9337227938448887,0.9363057324840764
23,1.627402306244269,0.9363057324840764
10,0.9335924067183394,0.9299363057324841
26,1.6514042292348163,0.9299363057324841
9,0.9335489300195396,0.9235668789808917
27,1.6516678622410224,0.9235668789808917
8,0.9319179531815559,0.9171974522292994
28,1.6816562151057786,0.9171974522292994
29,1.7556478822834751,0.910828025477707
7,0.8816857181280914,0.910828025477707
6,0.8816404440985327,0.9044585987261147
30,1.7563519115267552,0.9044585987261147
5,0.8340330408205059,0.8980891719745223
31,1.7569364589144494,0.8980891719745223
4,0.8093237760470116,0.89171974522293
32,1.7750147293196012,0.8853503184713376
3,0.7854557983103956,0.8853503184713376
34,1.7750147293196017,0.8853503184713376
35,1.8221201400468898,0.8789808917197452
33,1.7750147293196015,0.8789808917197452
2,0.7612100637021765,0.8789808917197452
1,0.7123800121063995,0.8726114649681529
36,1.8222519750086783,0.8726114649681529
37,1.8222849337491254,0.8662420382165605
0,0.6892119987520807,0.8662420382165605
38,1.823326146417386,0.8598726114649682
39,1.8236817190816117,0.8535031847133758
40,1.8237181645624043,0.8471337579617835
41,1.8239165076115773,0.8407643312101911
42,1.824458975633094,0.8343949044585988
43,1.8247302096438522,0.8280254777070064
45,1.8502022064814871,0.8280254777070064
44,1.831374700713116,0.821656050955414
46,1.856733296967156,0.821656050955414
47,1.8570202708355725,0.8152866242038217
48,1.858237041840394,0.8089171974522293
49,1.8794444080733974,0.802547770700637
50,1.8803569863270133,0.7961783439490446
51,1.8812012969977048,0.7898089171974523
52,1.8993353603015233,0.7834394904458599
53,1.8995412888536265,0.7770700636942676
54,1.8997682881654059,0.7707006369426752
55,1.8998026037129359,0.7643312101910829
56,1.9000113485207744,0.7579617834394905
57,1.9001590745099355,0.7515923566878981
58,1.90016984930102,0.7452229299363057
59,1.9002020216620923,0.7388535031847133
60,1.9002200933286135,0.732484076433121
61,1.9003402204310125,0.7261146496815286
62,1.9003755150607669,0.7197452229299363
63,1.9004720553928007,0.7133757961783439
64,1.9011243890581722,0.7070063694267515
65,1.9027233202330414,0.7006369426751592
