,threshold,accuracy
31,1.8760765137827287,0.8478260869565217
20,1.3199933883780983,0.8369565217391305
32,1.9061622502081244,0.8369565217391305
30,1.6565011224162125,0.8369565217391305
29,1.585678925571091,0.8260869565217391
19,1.3162717121750562,0.8260869565217391
21,1.3398642937228649,0.8260869565217391
33,1.9615594949099857,0.8260869565217391
22,1.4258870969717965,0.8152173913043478
28,1.575168756931921,0.8152173913043478
18,1.2360824516920248,0.8152173913043478
34,1.9682839541095285,0.8152173913043478
17,1.2196654010274977,0.8043478260869565
35,2.0243514273686225,0.8043478260869565
37,2.0996170041163142,0.8043478260869565
39,2.2770662265200703,0.8043478260869565
27,1.5696169781366396,0.8043478260869565
23,1.4302211323021337,0.8043478260869565
16,1.1461636316040482,0.7934782608695652
42,2.44152324710116,0.7934782608695652
40,2.2916867248401824,0.7934782608695652
24,1.4614233027914463,0.7934782608695652
38,2.122870880202583,0.7934782608695652
26,1.5453158270171343,0.7934782608695652
36,2.0382824906917234,0.7934782608695652
10,0.9459544557593839,0.7934782608695652
9,0.8395063888310095,0.782608695652174
43,2.4886814906466634,0.782608695652174
41,2.393441873780975,0.782608695652174
15,1.1351992538323648,0.782608695652174
7,0.7752104060848451,0.782608695652174
11,1.0399056319247237,0.782608695652174
25,1.4916154923501388,0.782608695652174
8,0.8075813440472035,0.7717391304347826
6,0.7325383410334741,0.7717391304347826
12,1.06172549619345,0.7717391304347826
14,1.1172630177430702,0.7717391304347826
44,2.4983525687368267,0.7717391304347826
5,0.6269788752926887,0.7608695652173914
13,1.1004478414027046,0.7608695652173914
45,2.507605166354068,0.7608695652173914
4,0.5262009560206464,0.75
46,2.5164308886725157,0.75
47,2.5404935804019897,0.7391304347826086
3,0.5222435894855523,0.7391304347826086
48,2.677043476424556,0.7282608695652174
0,0.44690371027361464,0.7282608695652174
2,0.5218477046251611,0.7282608695652174
1,0.5145819463138717,0.717391304347826
49,2.8676797890020156,0.717391304347826
50,2.9546196736235975,0.7065217391304348
51,2.9870126167771307,0.6956521739130435
52,2.9956949510594573,0.6847826086956522
53,2.996100627577174,0.6739130434782609
54,3.0156533912185264,0.6630434782608695
