,threshold,accuracy
243,1.040834431984888,0.8818380743982495
248,1.0506420714930782,0.8807439824945296
242,1.0406906845131376,0.8807439824945296
244,1.0435869969520755,0.8807439824945296
251,1.0542927488232083,0.8796498905908097
259,1.0768400266515028,0.8796498905908097
249,1.0527407343035668,0.8796498905908097
247,1.050390210474527,0.8796498905908097
241,1.0392415532561974,0.8796498905908097
245,1.0442930627737632,0.8796498905908097
246,1.047834207437021,0.8785557986870897
258,1.0752561881584934,0.8785557986870897
260,1.0824441241975906,0.8785557986870897
252,1.0574357750456944,0.8785557986870897
250,1.054172355350226,0.8785557986870897
240,1.035827489614556,0.8785557986870897
265,1.0920485322460245,0.8774617067833698
257,1.0732872547016725,0.8774617067833698
261,1.0841559690612557,0.8774617067833698
271,1.100930923880964,0.8774617067833698
263,1.085857273963651,0.8774617067833698
253,1.0576602423388737,0.8774617067833698
267,1.093193926241906,0.8774617067833698
239,1.0325334778039956,0.8774617067833698
236,1.0235122847802152,0.8763676148796499
262,1.0854377901518466,0.8763676148796499
264,1.0903031637651952,0.8763676148796499
266,1.0930605842027579,0.8763676148796499
268,1.0990900257289937,0.8763676148796499
270,1.1000556512099733,0.8763676148796499
272,1.1025673572547532,0.8763676148796499
254,1.058346235130492,0.8763676148796499
238,1.0252217921810007,0.8763676148796499
256,1.0691356020958698,0.8763676148796499
237,1.0243421082852995,0.87527352297593
235,1.0225459619223594,0.87527352297593
231,1.019149029662625,0.87527352297593
273,1.1028766233960645,0.87527352297593
255,1.0666981568529827,0.87527352297593
269,1.099836050557898,0.87527352297593
284,1.1323308998498682,0.8741794310722101
214,0.995582798361012,0.8741794310722101
216,0.9988525028234924,0.8741794310722101
230,1.016476985435964,0.8741794310722101
234,1.0213617795744243,0.8741794310722101
232,1.0192216948759734,0.8741794310722101
274,1.1031650244268907,0.8741794310722101
227,1.0135601971046297,0.8730853391684902
275,1.1037292924039859,0.8730853391684902
211,0.9921511105593247,0.8730853391684902
283,1.1176020078813702,0.8730853391684902
285,1.152447824270633,0.8730853391684902
213,0.9937613302646797,0.8730853391684902
215,0.9980549082844705,0.8730853391684902
217,0.9992243055985358,0.8730853391684902
225,1.0115126139298023,0.8730853391684902
219,1.0002985328587308,0.8730853391684902
229,1.0158673861463503,0.8730853391684902
233,1.0192681025338508,0.8730853391684902
221,1.0033609553290803,0.8730853391684902
224,1.0088485681253379,0.8719912472647703
228,1.015143809880935,0.8719912472647703
222,1.006880734876259,0.8719912472647703
220,1.001029880384526,0.8719912472647703
212,0.993670347301228,0.8719912472647703
218,0.999662539783546,0.8719912472647703
210,0.9919540326190804,0.8719912472647703
226,1.0126604790004752,0.8719912472647703
276,1.1038073070888723,0.8719912472647703
324,1.2210375395771125,0.8719912472647703
288,1.1566293262369576,0.8719912472647703
286,1.1531435410188058,0.8719912472647703
278,1.1056393449067292,0.8719912472647703
282,1.1167842896214413,0.8719912472647703
281,1.11093129671503,0.8708971553610503
223,1.0076156658822424,0.8708971553610503
325,1.2218365467054657,0.8708971553610503
277,1.1039611570825343,0.8708971553610503
323,1.2169462865211733,0.8708971553610503
289,1.1573461426095892,0.8708971553610503
209,0.9918334179455256,0.8708971553610503
287,1.1549927863290506,0.8708971553610503
279,1.105909730649211,0.8708971553610503
329,1.2306914334772157,0.8708971553610503
290,1.159446277437075,0.8698030634573304
316,1.2114412476207128,0.8698030634573304
280,1.1079612868233883,0.8698030634573304
330,1.2316144755484888,0.8698030634573304
328,1.2299515598737216,0.8698030634573304
326,1.2250540161189971,0.8698030634573304
322,1.2165693798947974,0.8698030634573304
208,0.9899718212568853,0.8698030634573304
318,1.213550225417624,0.8698030634573304
320,1.2151491420522977,0.8698030634573304
314,1.2098983809029797,0.8698030634573304
292,1.1604476024742345,0.8698030634573304
317,1.2123565932397589,0.8687089715536105
335,1.2525123599857684,0.8687089715536105
333,1.2342509733752067,0.8687089715536105
291,1.1599193572717847,0.8687089715536105
293,1.1609824850809563,0.8687089715536105
327,1.2261006955775906,0.8687089715536105
295,1.1631505417228238,0.8687089715536105
305,1.1923968027710177,0.8687089715536105
321,1.2163500591967742,0.8687089715536105
205,0.9870133376928112,0.8687089715536105
207,0.98848638658646,0.8687089715536105
307,1.1940709904345423,0.8687089715536105
353,1.2914814589901724,0.8687089715536105
319,1.2143474064154052,0.8687089715536105
313,1.2022868476220463,0.8687089715536105
337,1.2563335055140774,0.8687089715536105
315,1.2111024860935606,0.8687089715536105
331,1.2317116504618444,0.8687089715536105
304,1.191818755589211,0.8676148796498906
338,1.2619538654697833,0.8676148796498906
294,1.162997839679522,0.8676148796498906
336,1.2532049955833937,0.8676148796498906
360,1.3106045510109254,0.8676148796498906
296,1.164956909121033,0.8676148796498906
334,1.2384474272901975,0.8676148796498906
332,1.2327386962876823,0.8676148796498906
352,1.2885345052201795,0.8676148796498906
302,1.1859656693957359,0.8676148796498906
306,1.1936233298818422,0.8676148796498906
308,1.1984920821937084,0.8676148796498906
310,1.1997089372513667,0.8676148796498906
312,1.200938861830692,0.8676148796498906
206,0.9884695603553921,0.8676148796498906
204,0.9821427075659194,0.8676148796498906
354,1.291850297052817,0.8676148796498906
303,1.1908689777667119,0.8665207877461707
301,1.1850772799685996,0.8665207877461707
309,1.1989543637922935,0.8665207877461707
297,1.1652296648758613,0.8665207877461707
311,1.2003140916744643,0.8665207877461707
203,0.979264874628193,0.8665207877461707
339,1.2676192848418648,0.8665207877461707
351,1.2872558522601072,0.8665207877461707
341,1.272052035728546,0.8665207877461707
355,1.2963511226877147,0.8665207877461707
357,1.3087044256453606,0.8665207877461707
359,1.3103125059051537,0.8665207877461707
361,1.3118053059510133,0.8665207877461707
200,0.9762620614361328,0.8654266958424508
366,1.3142663119577864,0.8654266958424508
346,1.2809356497264568,0.8654266958424508
202,0.9791865483215779,0.8654266958424508
344,1.2787949081033885,0.8654266958424508
362,1.312109354587242,0.8654266958424508
342,1.274556736311652,0.8654266958424508
300,1.18473483968992,0.8654266958424508
340,1.2688391633894294,0.8654266958424508
356,1.299386021356758,0.8654266958424508
298,1.1652916307500807,0.8654266958424508
358,1.3101915645982027,0.8654266958424508
350,1.2864803570889989,0.8654266958424508
367,1.3148183631167183,0.8643326039387309
365,1.3139373840741602,0.8643326039387309
371,1.319079924099548,0.8643326039387309
201,0.9786041433516391,0.8643326039387309
199,0.9734393806585159,0.8643326039387309
369,1.3169996618331385,0.8643326039387309
299,1.1719508724481735,0.8643326039387309
345,1.2792986557051274,0.8643326039387309
363,1.3131788898283878,0.8643326039387309
343,1.2746008348201923,0.8643326039387309
349,1.2858787055719865,0.8643326039387309
347,1.2819399619927476,0.8643326039387309
368,1.3151570340964496,0.8632385120350109
370,1.3189851000151807,0.8632385120350109
372,1.3195888950447783,0.8632385120350109
198,0.9696044128330742,0.8632385120350109
374,1.3201231325870453,0.8632385120350109
364,1.3134029284246997,0.8632385120350109
348,1.2842137895395698,0.8632385120350109
195,0.9554504468989009,0.862144420131291
197,0.9691194736872867,0.862144420131291
375,1.3210452819554381,0.862144420131291
373,1.3199937900030787,0.862144420131291
194,0.953190373894623,0.8610503282275711
376,1.32152427505981,0.8610503282275711
196,0.9655068480768754,0.8610503282275711
377,1.3217593071052447,0.8599562363238512
193,0.9514280084534099,0.8599562363238512
380,1.3236082698306706,0.8588621444201313
378,1.3225299650171585,0.8588621444201313
192,0.9494093470202055,0.8588621444201313
191,0.9487092072625941,0.8577680525164114
379,1.3233765816452039,0.8577680525164114
381,1.3239857744492873,0.8577680525164114
190,0.9486973731639398,0.8566739606126915
382,1.324566653852404,0.8566739606126915
189,0.9485306574446829,0.8555798687089715
383,1.3252213367101107,0.8555798687089715
384,1.3266113855862263,0.8544857768052516
186,0.9462814642265328,0.8544857768052516
188,0.9473104366163531,0.8544857768052516
385,1.3270023528418375,0.8533916849015317
387,1.3304924738377015,0.8533916849015317
185,0.946104036750449,0.8533916849015317
187,0.9472641923677404,0.8533916849015317
184,0.9436296155532653,0.8522975929978118
388,1.3341413246220701,0.8522975929978118
386,1.3271186891426134,0.8522975929978118
392,1.3372697951056318,0.8522975929978118
390,1.3355629663262107,0.8522975929978118
391,1.3367097720321925,0.8512035010940919
183,0.9419967271039217,0.8512035010940919
393,1.3384758059735475,0.8512035010940919
389,1.3348132729879794,0.8512035010940919
394,1.3411391712428815,0.850109409190372
182,0.9413280651992716,0.850109409190372
395,1.3431400654623642,0.849015317286652
397,1.3484748295851643,0.849015317286652
181,0.9394186323389859,0.849015317286652
396,1.3457039360115182,0.8479212253829321
398,1.3510360700399129,0.8479212253829321
180,0.9384070728433517,0.8479212253829321
399,1.3525524379290372,0.8468271334792122
179,0.9367870399683023,0.8468271334792122
176,0.9351136392639061,0.8457330415754923
400,1.3534842941307652,0.8457330415754923
178,0.9355742982891093,0.8457330415754923
177,0.935294793114886,0.8446389496717724
175,0.9340031673607069,0.8446389496717724
401,1.3537142199993966,0.8446389496717724
174,0.9339242824632351,0.8435448577680525
402,1.3551918780614978,0.8435448577680525
173,0.9337130888875395,0.8424507658643327
403,1.3556697378977853,0.8424507658643327
172,0.932481325633631,0.8413566739606126
404,1.3568568592045958,0.8413566739606126
171,0.9314013901944059,0.8402625820568927
405,1.3578541851572365,0.8402625820568927
169,0.9278170844235171,0.8402625820568927
170,0.9293749290724898,0.8391684901531729
168,0.9265339118665913,0.8391684901531729
406,1.3581860289761343,0.8391684901531729
407,1.3583252930556757,0.838074398249453
167,0.9256440375664545,0.838074398249453
166,0.9240579631638169,0.8369803063457331
408,1.3591144437693983,0.8369803063457331
165,0.923027772915833,0.8358862144420132
409,1.3591348936882115,0.8358862144420132
412,1.361538637094684,0.8347921225382933
410,1.3609491081330185,0.8347921225382933
164,0.9226300939251425,0.8347921225382933
163,0.9215282913743706,0.8336980306345733
413,1.361754055788044,0.8336980306345733
411,1.3613142050551197,0.8336980306345733
162,0.9208977218259641,0.8326039387308534
414,1.3625153471947848,0.8326039387308534
415,1.3656500222343129,0.8315098468271335
161,0.92004587392656,0.8315098468271335
160,0.9190600516249076,0.8304157549234136
416,1.3663210707288984,0.8304157549234136
419,1.36921766829671,0.8293216630196937
159,0.9184106774043634,0.8293216630196937
417,1.366342733783182,0.8293216630196937
158,0.9172915159283068,0.8282275711159738
418,1.3663610345850117,0.8282275711159738
420,1.3718718970299977,0.8282275711159738
157,0.9172189656499626,0.8271334792122538
421,1.3735523684983748,0.8271334792122538
156,0.9169740616899285,0.8260393873085339
422,1.375234919861093,0.8260393873085339
155,0.9162023841857687,0.824945295404814
423,1.3768761771549134,0.824945295404814
153,0.9160601499745589,0.824945295404814
428,1.3781627683239641,0.8238512035010941
152,0.9132617610836423,0.8238512035010941
424,1.3775818356284073,0.8238512035010941
154,0.9161163944264082,0.8238512035010941
151,0.9125258060771643,0.8227571115973742
429,1.378175166565972,0.8227571115973742
427,1.377847311168267,0.8227571115973742
425,1.3776347739527408,0.8227571115973742
150,0.9116248502146368,0.8216630196936543
426,1.3777772223199307,0.8216630196936543
430,1.3793484006071157,0.8216630196936543
149,0.9116020455356485,0.8205689277899344
431,1.37998401809239,0.8205689277899344
148,0.9112917437655644,0.8194748358862144
432,1.3805998580310677,0.8194748358862144
147,0.9110901289983424,0.8183807439824945
433,1.3807083111434377,0.8183807439824945
146,0.9099910701177597,0.8172866520787746
438,1.3878899477186428,0.8172866520787746
436,1.3871958401750601,0.8172866520787746
434,1.3839371413061397,0.8172866520787746
145,0.9081651364926602,0.8161925601750547
435,1.3869078405343125,0.8161925601750547
437,1.3876182507606096,0.8161925601750547
439,1.3883311248785262,0.8161925601750547
144,0.9076722294029559,0.8150984682713348
440,1.389074445405077,0.8150984682713348
441,1.389939310883844,0.8140043763676149
143,0.903889276087491,0.8140043763676149
142,0.9038219309577641,0.812910284463895
442,1.3947494340657274,0.812910284463895
443,1.3968679376213409,0.811816192560175
141,0.9026197809869986,0.811816192560175
445,1.3993795107443194,0.811816192560175
446,1.4586853616915392,0.8107221006564551
140,0.9017224613029139,0.8107221006564551
444,1.3968685701646564,0.8107221006564551
447,1.461537262953122,0.8096280087527352
139,0.9016601849632244,0.8096280087527352
138,0.9004067784845611,0.8085339168490153
448,1.4618843435840436,0.8085339168490153
137,0.8993697639965341,0.8074398249452954
449,1.4663971860577811,0.8074398249452954
136,0.8988351310989527,0.8063457330415755
450,1.466450934000661,0.8063457330415755
451,1.4667647893226654,0.8052516411378556
135,0.8984544609616464,0.8052516411378556
452,1.4670283647879723,0.8041575492341356
134,0.8981793071538977,0.8041575492341356
453,1.4679966579283381,0.8030634573304157
133,0.8966001355718148,0.8030634573304157
