,threshold,accuracy
20,0.8444956647219943,0.9385964912280702
19,0.8394864487735609,0.9342105263157895
22,0.8456975431966371,0.9298245614035088
18,0.8389015001732629,0.9298245614035088
17,0.8365968730053769,0.9254385964912281
23,0.8476640568648297,0.9254385964912281
21,0.8453672913505186,0.9254385964912281
7,0.746939250127196,0.9254385964912281
15,0.8129311379278037,0.9254385964912281
25,0.8577253483183732,0.9254385964912281
13,0.7779392476014663,0.9254385964912281
14,0.7948166936525505,0.9210526315789473
26,0.8711416456708971,0.9210526315789473
16,0.8329328624448576,0.9210526315789473
12,0.7685165816868352,0.9210526315789473
8,0.7542404571517434,0.9210526315789473
6,0.7285903966392233,0.9210526315789473
4,0.6748700776029993,0.9210526315789473
24,0.8537060257445317,0.9210526315789473
11,0.7674268592017051,0.9166666666666666
27,0.8817153645623901,0.9166666666666666
9,0.7590343648254457,0.9166666666666666
5,0.6798502438265417,0.9166666666666666
3,0.6739032166015207,0.9166666666666666
28,0.8889824133116135,0.9122807017543859
0,0.6408043312750114,0.9122807017543859
10,0.7607752053879646,0.9122807017543859
2,0.6678123668780653,0.9122807017543859
1,0.6668448704280493,0.9078947368421053
29,0.8932738391810902,0.9035087719298246
30,0.9122540505757555,0.8903508771929824
32,0.9153420446709006,0.8903508771929824
31,0.9129296806417893,0.8859649122807017
33,0.9173946386124253,0.8859649122807017
34,0.9223557392318207,0.8771929824561403
35,0.9244559808278232,0.868421052631579
36,0.9263518975657015,0.8640350877192983
37,0.9264506038424816,0.8464912280701754
38,0.9387792978070807,0.8201754385964912
39,0.9466951512276015,0.8114035087719298
40,0.9480743133670497,0.7982456140350878
41,0.9491424562716888,0.793859649122807
43,0.9738203635951477,0.7894736842105263
42,0.9608538510829947,0.7850877192982456
44,0.9835894064650217,0.7807017543859649
45,0.9910196192892691,0.7719298245614035
46,1.1309283698767143,0.7675438596491229
47,1.2702844423071138,0.7587719298245614
48,1.2753597115384068,0.7456140350877193
49,1.2758324068457447,0.7368421052631579
50,1.6972287455087323,0.7324561403508771
55,3.0142246848425613,0.7280701754385965
53,2.212716820312884,0.7280701754385965
51,1.8396030176816174,0.7280701754385965
52,2.1302464838732726,0.7236842105263158
54,2.881833907279177,0.7236842105263158
56,3.142652152310364,0.7236842105263158
57,3.799255090436393,0.7192982456140351
58,3.8028390948608366,0.7017543859649122
59,3.8072719289301147,0.6929824561403509
60,3.8150556019238575,0.6798245614035088
61,3.816391797403846,0.6622807017543859
62,3.8177941288075905,0.6578947368421053
63,3.8224100608391334,0.6535087719298246
64,3.826010481299843,0.6491228070175439
65,3.8260867007926302,0.6447368421052632
66,3.8297633921709955,0.6403508771929824
67,3.8327145987361537,0.6359649122807017
68,3.8395314724779492,0.631578947368421
69,3.841818300283313,0.6140350877192983
70,3.8589556728603474,0.6096491228070176
