,threshold,accuracy
105,0.9710891428472556,0.8164556962025317
107,1.0588804599071804,0.8164556962025317
104,0.9662703710328889,0.810126582278481
106,1.0184934173297842,0.810126582278481
108,1.0770271570439138,0.810126582278481
103,0.9521012564300836,0.8037974683544303
109,1.1216480497895187,0.8037974683544303
113,1.2383417267842054,0.8037974683544303
111,1.2081395807093567,0.8037974683544303
118,1.4040855580722937,0.7974683544303798
112,1.228819158237749,0.7974683544303798
116,1.3548152350120328,0.7974683544303798
114,1.3172998676746257,0.7974683544303798
110,1.1764935159653305,0.7974683544303798
102,0.9505865279850696,0.7974683544303798
128,1.6432553654727575,0.7974683544303798
129,1.6525075450852904,0.7911392405063291
101,0.9495495259180576,0.7911392405063291
117,1.3990043415657918,0.7911392405063291
119,1.423087893767531,0.7911392405063291
121,1.5005366592800062,0.7911392405063291
125,1.559222189152467,0.7911392405063291
127,1.6048752229859335,0.7911392405063291
115,1.3327115184851595,0.7911392405063291
130,1.6542788465585463,0.7848101265822784
134,1.7631154755005167,0.7848101265822784
126,1.5838145247890492,0.7848101265822784
100,0.9489329470597282,0.7848101265822784
124,1.5525450987386717,0.7848101265822784
122,1.5196756151285422,0.7848101265822784
120,1.4534275636023959,0.7848101265822784
131,1.6593773519707056,0.7784810126582279
135,1.766697403455768,0.7784810126582279
99,0.9486373783217527,0.7784810126582279
133,1.7443585115433355,0.7784810126582279
123,1.5240932149854964,0.7784810126582279
136,1.7673400857013393,0.7721518987341772
132,1.7159625444294708,0.7721518987341772
98,0.9471988072071663,0.7721518987341772
137,1.7897806397781695,0.7658227848101266
97,0.9470348531992678,0.7658227848101266
138,1.7977298429526751,0.759493670886076
96,0.9459608717112296,0.759493670886076
139,1.7996099415566402,0.7531645569620253
95,0.9446867377932799,0.7531645569620253
94,0.9443221660894423,0.7468354430379747
140,1.8013639894758886,0.7468354430379747
143,1.8476124103160767,0.740506329113924
93,0.9426713974823616,0.740506329113924
141,1.8030742834858071,0.740506329113924
144,1.8565430178492954,0.7341772151898734
142,1.8190935730724154,0.7341772151898734
92,0.9425676046224005,0.7341772151898734
91,0.940242271090771,0.7278481012658228
145,1.8570121547583478,0.7278481012658228
146,1.8621355675576057,0.7215189873417721
90,0.9379484886087942,0.7215189873417721
147,1.8672987433027652,0.7151898734177216
89,0.9353744842786108,0.7151898734177216
148,1.8798019221626372,0.7088607594936709
88,0.9352263288182483,0.7088607594936709
149,1.8993807186752358,0.7025316455696202
87,0.9343233825348718,0.7025316455696202
150,1.904592443835609,0.6962025316455697
86,0.9339284517550794,0.6962025316455697
85,0.9331435875888814,0.689873417721519
84,0.9330799927589646,0.6835443037974683
83,0.9316233665522633,0.6772151898734177
82,0.9310881556860638,0.6708860759493671
151,1.90536778043141,0.6708860759493671
81,0.9310842073798188,0.6645569620253164
80,0.9307313628526787,0.6582278481012658
79,0.9306394782855631,0.6518987341772152
78,0.9256670847881276,0.6455696202531646
77,0.923523921713066,0.6392405063291139
76,0.9229710163310217,0.6329113924050633
75,0.9219300133598407,0.6265822784810127
74,0.9212295125116577,0.620253164556962
73,0.9202879425401908,0.6139240506329114
72,0.9200769359520138,0.6075949367088608
71,0.9185787579088031,0.6012658227848101
70,0.917665004131164,0.5949367088607594
69,0.9151833952217856,0.5886075949367089
68,0.9149752350090368,0.5822784810126582
67,0.9147081431174338,0.5759493670886076
66,0.9140223599006225,0.569620253164557
65,0.91245080404873,0.5632911392405063
64,0.9083534670006366,0.5569620253164557
63,0.9081111807262501,0.5506329113924051
62,0.9052432336669438,0.5443037974683544
61,0.9017439710396583,0.5379746835443038
60,0.8967584381738408,0.5316455696202531
59,0.888708749883729,0.5253164556962026
58,0.8838312437642645,0.5189873417721519
57,0.8810213944361888,0.5126582278481012
56,0.8778581876638912,0.5063291139240507
55,0.877758470142418,0.5
54,0.8769478684706635,0.4936708860759494
53,0.8767192510962216,0.4873417721518987
52,0.8754571964776907,0.4810126582278481
51,0.8746720185620298,0.47468354430379744
50,0.8725357598946724,0.46835443037974683
49,0.8679233252270079,0.4620253164556962
48,0.8669288350722065,0.45569620253164556
47,0.8639509275093742,0.44936708860759494
46,0.8624359617898204,0.4430379746835443
45,0.8596990045689749,0.43670886075949367
44,0.8571232938641484,0.43037974683544306
43,0.8569112735789786,0.4240506329113924
42,0.8534040880927191,0.4177215189873418
41,0.8520358469777397,0.41139240506329117
40,0.8507370668906595,0.4050632911392405
39,0.8497266863889252,0.3987341772151899
38,0.8496461310605884,0.3924050632911392
37,0.8463742921037543,0.3860759493670886
36,0.8456292394763633,0.379746835443038
35,0.8453024389132289,0.37341772151898733
34,0.8436585935241777,0.3670886075949367
33,0.8423498962637487,0.36075949367088606
32,0.8387242771573579,0.35443037974683544
31,0.8366478718882152,0.34810126582278483
30,0.8359234194366943,0.34177215189873417
29,0.8317406132400033,0.33544303797468356
28,0.8313088629802814,0.3291139240506329
26,0.8227360350617301,0.3291139240506329
4,0.27813842087307067,0.3291139240506329
27,0.8300452611910966,0.3227848101265823
3,0.2754350931458247,0.3227848101265823
5,0.28021503777454715,0.3227848101265823
17,0.6348373621190226,0.3227848101265823
11,0.5035542284011937,0.3227848101265823
25,0.8219820895555869,0.3227848101265823
15,0.6233896886516677,0.3227848101265823
12,0.5495672698746259,0.31645569620253167
14,0.5901203790959562,0.31645569620253167
24,0.8199694576784287,0.31645569620253167
10,0.45111860933008263,0.31645569620253167
16,0.6294439704046274,0.31645569620253167
18,0.6897278538029732,0.31645569620253167
6,0.29259776825525907,0.31645569620253167
2,0.2567772302969406,0.31645569620253167
7,0.33591850193345346,0.310126582278481
9,0.4198633127703883,0.310126582278481
1,0.24615973926032556,0.310126582278481
13,0.5796526118767621,0.310126582278481
19,0.7143376727889493,0.310126582278481
21,0.8069753870946837,0.310126582278481
23,0.8144978612688046,0.310126582278481
8,0.39241424803237923,0.3037974683544304
20,0.7747122167322328,0.3037974683544304
22,0.8142501590601463,0.3037974683544304
