,threshold,accuracy
67,0.5476755639147355,0.7974683544303798
74,0.9041230269714837,0.7911392405063291
66,0.5466153408769684,0.7911392405063291
76,0.9678410851419975,0.7911392405063291
68,0.606514432430192,0.7911392405063291
73,0.7750926440833232,0.7848101265822784
71,0.7026899547637538,0.7848101265822784
65,0.5353929465983893,0.7848101265822784
79,1.4510843502096646,0.7848101265822784
69,0.6203952764199933,0.7848101265822784
77,1.1653370568432813,0.7848101265822784
75,0.9225809335736819,0.7848101265822784
72,0.7286605865141361,0.7784810126582279
78,1.1932191485395522,0.7784810126582279
80,1.511584077973002,0.7784810126582279
64,0.5329822777905927,0.7784810126582279
70,0.6358264456582134,0.7784810126582279
63,0.5328862948668079,0.7721518987341772
81,1.5424932632908395,0.7721518987341772
82,1.5509026718391465,0.7658227848101266
84,1.5652046008492768,0.7658227848101266
62,0.5305895097794903,0.7658227848101266
61,0.5305057620737388,0.759493670886076
83,1.5624553840216746,0.759493670886076
85,1.6316351981951838,0.759493670886076
60,0.5304402944195423,0.7531645569620253
86,1.6511988511105449,0.7531645569620253
59,0.5299235853700363,0.7468354430379747
87,1.748235323603725,0.7468354430379747
93,1.9393925241583203,0.7468354430379747
88,1.8123803865530697,0.740506329113924
58,0.5298776204543368,0.740506329113924
94,2.008757117281398,0.740506329113924
92,1.9362021505859255,0.740506329113924
89,1.8205569946239641,0.7341772151898734
57,0.5282662491680289,0.7341772151898734
91,1.84223534337455,0.7341772151898734
95,2.0179362422303666,0.7341772151898734
107,2.4164267283635232,0.7341772151898734
90,1.8305597232991024,0.7278481012658228
56,0.5271228829756845,0.7278481012658228
106,2.4027560161078365,0.7278481012658228
104,2.3143265889636826,0.7278481012658228
96,2.02801812931084,0.7278481012658228
108,2.5041909262773996,0.7278481012658228
105,2.3262525269561207,0.7215189873417721
103,2.3067652704700343,0.7215189873417721
109,2.5051545141998464,0.7215189873417721
101,2.129729655035647,0.7215189873417721
55,0.5267679770059706,0.7215189873417721
97,2.0320032955677503,0.7215189873417721
98,2.038321362277095,0.7151898734177216
54,0.5246580822133717,0.7151898734177216
100,2.1267254309101435,0.7151898734177216
110,2.5061180397013016,0.7151898734177216
102,2.228594524507165,0.7151898734177216
53,0.5246513870661871,0.7088607594936709
99,2.039339865322927,0.7088607594936709
52,0.5229739443282452,0.7025316455696202
111,2.528498060528962,0.7025316455696202
112,2.528742570875899,0.6962025316455697
51,0.5220558608005903,0.6962025316455697
113,2.5299065211848655,0.689873417721519
50,0.5219726625364813,0.689873417721519
49,0.5212206779218062,0.6835443037974683
114,2.5314169525008055,0.6835443037974683
115,2.5327427822167743,0.6772151898734177
48,0.5212066360887901,0.6772151898734177
47,0.5207489913190014,0.6708860759493671
116,2.5334098563413874,0.6708860759493671
117,2.5339199119635185,0.6645569620253164
46,0.5199344353800069,0.6645569620253164
45,0.5193711215259251,0.6582278481012658
118,2.536383970942997,0.6582278481012658
119,2.536760426697091,0.6518987341772152
44,0.5191231927916933,0.6518987341772152
120,2.537068332283344,0.6455696202531646
43,0.5190766092818037,0.6455696202531646
42,0.5184271035873989,0.6392405063291139
121,2.5371718698811407,0.6392405063291139
122,2.5373020946808342,0.6329113924050633
41,0.5175693041895886,0.6329113924050633
40,0.5163847125951819,0.6265822784810127
123,2.5374449041320926,0.6265822784810127
39,0.5153576579207897,0.620253164556962
124,2.539460773160086,0.620253164556962
125,2.6334140185859605,0.6139240506329114
38,0.5139097352161822,0.6139240506329114
37,0.5136736306848368,0.6075949367088608
36,0.5127300726581454,0.6012658227848101
35,0.5122841539293165,0.5949367088607594
34,0.5120429102464259,0.5886075949367089
33,0.5096786144230838,0.5822784810126582
1,0.48101635772368356,0.5759493670886076
32,0.5093338840119922,0.5759493670886076
2,0.4821515985328231,0.569620253164557
4,0.4823594219826097,0.569620253164557
0,0.4800757134754289,0.569620253164557
31,0.5091976497418604,0.569620253164557
3,0.48228685765217194,0.5632911392405063
30,0.5080369242947684,0.5632911392405063
5,0.482915956001553,0.5632911392405063
29,0.5074494007782785,0.5569620253164557
6,0.48501116038999864,0.5569620253164557
8,0.48856571532586207,0.5569620253164557
10,0.4898101623400729,0.5506329113924051
7,0.48662027858688944,0.5506329113924051
28,0.5068391285055759,0.5506329113924051
11,0.4903204125878821,0.5443037974683544
9,0.4889927355355541,0.5443037974683544
27,0.5044229555112909,0.5443037974683544
26,0.5029196364802915,0.5379746835443038
12,0.491428835998922,0.5379746835443038
25,0.5028387315822551,0.5316455696202531
13,0.4919705987609167,0.5316455696202531
14,0.49298080025029994,0.5253164556962026
16,0.4942778109020095,0.5253164556962026
22,0.5008445488413836,0.5253164556962026
24,0.5026037329603649,0.5253164556962026
20,0.4992258656089172,0.5253164556962026
15,0.4930105695770686,0.5189873417721519
17,0.49498431107087465,0.5189873417721519
19,0.49620735779029607,0.5189873417721519
21,0.5004710588401967,0.5189873417721519
23,0.5010098633537908,0.5189873417721519
18,0.49543925404931444,0.5126582278481012
