,threshold,accuracy
155,1.4422060814569944,0.6730769230769231
154,1.4422024233985806,0.6666666666666666
153,1.4422022049479735,0.6602564102564102
152,1.442202203686393,0.6538461538461539
151,1.4422021946849655,0.6474358974358975
150,1.4422021917157037,0.6410256410256411
149,1.439488643558631,0.6346153846153846
148,1.4394190562619276,0.6282051282051282
147,1.4393849795570202,0.6217948717948718
146,1.4393721059533118,0.6153846153846154
145,1.4368384290473848,0.6089743589743589
144,1.4363342431888575,0.6025641025641025
143,1.436029668111788,0.5961538461538461
142,1.4348647608375855,0.5897435897435898
141,1.434542098931825,0.5833333333333334
140,1.4345010831457905,0.5769230769230769
139,1.4342197962690015,0.5705128205128205
138,1.4334580273731825,0.5641025641025641
137,1.4319911176801534,0.5576923076923077
136,1.430183321961029,0.5512820512820513
135,1.4294928284798702,0.5448717948717948
134,1.4283569405457428,0.5384615384615384
133,1.427560384275141,0.532051282051282
132,1.4261707721160382,0.5256410256410257
131,1.424658501602042,0.5192307692307693
130,1.4221270392687384,0.5128205128205128
129,1.4220436835762904,0.5064102564102564
128,1.4212215284017213,0.5
127,1.4206694573636334,0.4935897435897436
126,1.4199762738024027,0.48717948717948717
125,1.419883603293468,0.4807692307692308
124,1.4007873628976428,0.47435897435897434
123,1.3889071398994988,0.46794871794871795
122,1.3827163908543345,0.46153846153846156
121,1.3772268151427365,0.4551282051282051
119,1.3457570105660703,0.4551282051282051
118,1.3397054653712168,0.44871794871794873
120,1.3569192131643475,0.44871794871794873
117,1.3131053035488964,0.4423076923076923
116,1.2990125611871322,0.4358974358974359
115,1.2989296106771233,0.42948717948717946
114,1.297545772405333,0.4230769230769231
113,1.2945299211817862,0.4166666666666667
110,1.26952018193039,0.41025641025641024
112,1.2940415707790938,0.41025641025641024
111,1.287543015734398,0.40384615384615385
109,1.2624909726447682,0.40384615384615385
108,1.2601020124325117,0.3974358974358974
107,1.2586935299934856,0.391025641025641
106,1.2464629698972114,0.38461538461538464
105,1.240592394233834,0.3782051282051282
104,1.240534156230579,0.3717948717948718
103,1.2400999175038825,0.36538461538461536
102,1.239883937638657,0.358974358974359
101,1.2388417104264668,0.3525641025641026
100,1.2371189647668657,0.34615384615384615
5,0.886290062705503,0.33974358974358976
99,1.2349769045583296,0.33974358974358976
98,1.233898085099034,0.3333333333333333
6,0.9173671820851668,0.3333333333333333
4,0.8823669574902441,0.3333333333333333
7,0.9319878243184485,0.3269230769230769
3,0.8648914568784125,0.3269230769230769
97,1.2332036923208116,0.3269230769230769
96,1.230588340328329,0.32051282051282054
0,0.8168648094816949,0.32051282051282054
2,0.8419707896186792,0.32051282051282054
8,0.9352166147104917,0.32051282051282054
9,0.9380831678819374,0.3141025641025641
95,1.2295127836553137,0.3141025641025641
1,0.8170451234665688,0.3141025641025641
10,0.9448240159115763,0.3076923076923077
94,1.2278756522711833,0.3076923076923077
11,0.9462191222131812,0.30128205128205127
93,1.2240198567683813,0.30128205128205127
12,0.9473652911731943,0.2948717948717949
92,1.2192909217976826,0.2948717948717949
91,1.218235594586154,0.28846153846153844
13,0.9475732510113554,0.28846153846153844
90,1.217754227481963,0.28205128205128205
14,0.9485835924481381,0.28205128205128205
89,1.2172466343015926,0.27564102564102566
15,0.9635768413685577,0.27564102564102566
20,0.9789345581372684,0.2692307692307692
88,1.2171920684385042,0.2692307692307692
16,0.9730426794610189,0.2692307692307692
21,0.9795675175932611,0.26282051282051283
19,0.9782416020657466,0.26282051282051283
17,0.9734846106089797,0.26282051282051283
