,threshold,accuracy
54,2.710048647357076,0.8058823529411765
49,2.411896682382155,0.8
65,3.577379949621087,0.8
39,2.0603420954991507,0.8
53,2.6971577102107904,0.8
55,2.7559077836529227,0.8
66,3.577602861387044,0.7941176470588235
68,3.615041115272995,0.7941176470588235
40,2.1646310192329836,0.7941176470588235
42,2.2603558943800977,0.7941176470588235
46,2.374943219612253,0.7941176470588235
48,2.4080534550900765,0.7941176470588235
50,2.463717041240869,0.7941176470588235
64,3.279641067044473,0.7941176470588235
52,2.662193532654055,0.7941176470588235
56,2.8966321906532357,0.7941176470588235
58,2.993167282738466,0.7941176470588235
60,3.1746683716662956,0.7941176470588235
38,1.9433693552565128,0.7941176470588235
37,1.8956529468891195,0.788235294117647
67,3.5844835311351146,0.788235294117647
57,2.969034724596858,0.788235294117647
51,2.647394220458807,0.788235294117647
59,3.1743297028133,0.788235294117647
47,2.3758977070621943,0.788235294117647
45,2.368173788836335,0.788235294117647
61,3.1768469923069573,0.788235294117647
41,2.2058501510214796,0.788235294117647
63,3.2598907735846887,0.788235294117647
69,3.6216561834289296,0.788235294117647
43,2.3001906186274184,0.788235294117647
70,3.6429746858196794,0.7823529411764706
44,2.3151172562281412,0.7823529411764706
34,1.6442971121310244,0.7823529411764706
62,3.226671762099826,0.7823529411764706
36,1.7222091909388197,0.7823529411764706
29,1.4730072019206824,0.7764705882352941
71,3.644894527267457,0.7764705882352941
35,1.7199535456352488,0.7764705882352941
33,1.5678088636520702,0.7764705882352941
30,1.4739292349019089,0.7705882352941177
28,1.469571458695295,0.7705882352941177
74,3.7357923818206933,0.7705882352941177
24,0.9690736278688863,0.7705882352941177
32,1.557792151815866,0.7705882352941177
72,3.6640329015738375,0.7705882352941177
77,3.8427062766312536,0.7647058823529411
73,3.700795363712045,0.7647058823529411
75,3.799957706617009,0.7647058823529411
31,1.4940887397453588,0.7647058823529411
23,0.9674430394891076,0.7647058823529411
25,1.1642613837856155,0.7647058823529411
27,1.3598823353439835,0.7647058823529411
78,3.9523400435641447,0.7588235294117647
76,3.8216092476429875,0.7588235294117647
22,0.9639159900430762,0.7588235294117647
26,1.30291146517733,0.7588235294117647
19,0.9414654293101339,0.7529411764705882
81,3.980989313493712,0.7529411764705882
79,3.954903561142407,0.7529411764705882
85,4.39778748944449,0.7529411764705882
21,0.9618194757534251,0.7529411764705882
82,3.9892681297362467,0.7470588235294118
80,3.956994430482992,0.7470588235294118
84,4.233521305495782,0.7470588235294118
86,4.413400200744972,0.7470588235294118
20,0.9559167133802172,0.7470588235294118
18,0.9074371955445547,0.7470588235294118
17,0.8944610862068284,0.7411764705882353
87,4.4438995302402375,0.7411764705882353
93,5.0815942340931315,0.7411764705882353
83,4.111894810518701,0.7411764705882353
89,4.5535218883927575,0.7411764705882353
15,0.715105722522803,0.7411764705882353
94,5.17120073737164,0.7352941176470589
88,4.471041174085842,0.7352941176470589
92,5.022877663658592,0.7352941176470589
90,4.732810721878158,0.7352941176470589
14,0.694970097060579,0.7352941176470589
16,0.7469699021540579,0.7352941176470589
13,0.6710868213359908,0.7294117647058823
95,5.1755398333370435,0.7294117647058823
91,4.854053261238374,0.7294117647058823
12,0.660026314529234,0.7235294117647059
96,5.176922753416942,0.7235294117647059
97,5.180220402798313,0.7176470588235294
11,0.6310151699402524,0.7176470588235294
98,5.328399325075361,0.711764705882353
10,0.527266325595576,0.711764705882353
6,0.47774489251986496,0.711764705882353
1,0.19232945756483394,0.7058823529411765
9,0.5111005064882573,0.7058823529411765
7,0.48538507277018866,0.7058823529411765
5,0.4117189341176296,0.7058823529411765
8,0.48620965894018875,0.7
4,0.3790638051302127,0.7
2,0.21160867871477898,0.7
0,0.1695797440069717,0.7
3,0.24520139526171095,0.6941176470588235
